Date,Open,High,Low,Close,Adj Close,Volume
2018-10-03,597.950012,602.950012,586.049988,592.450012,584.338196,101915
2018-10-04,593.950012,595.000000,564.000000,572.200012,564.365417,102130
2018-10-05,572.200012,575.000000,545.000000,547.200012,539.707703,80689
2018-10-08,550.000000,574.950012,545.000000,569.950012,562.146240,68601
2018-10-09,564.000000,570.000000,546.000000,568.099976,560.321533,66700
2018-10-10,560.000000,560.000000,544.000000,544.200012,536.748779,58976
2018-10-11,543.000000,559.450012,520.000000,522.650024,515.493896,85628
2018-10-12,526.000000,550.000000,526.000000,546.650024,539.165283,45675
2018-10-16,550.000000,550.000000,525.000000,530.400024,523.137756,73512
2018-10-17,530.500000,534.000000,525.000000,530.349976,523.088440,48246
2018-10-18,529.950012,532.950012,523.000000,528.849976,521.608948,90847
2018-10-19,526.049988,530.000000,514.000000,529.450012,522.200806,47179
2018-10-22,528.450012,528.450012,501.000000,519.599976,512.485596,86714
2018-10-23,519.900024,525.000000,510.000000,516.299988,509.230804,85923
2018-10-24,510.000000,516.299988,490.000000,499.899994,493.055359,118001
2018-10-25,510.000000,541.500000,510.000000,538.900024,531.521362,129388
2018-10-26,533.950012,563.950012,525.000000,554.950012,547.351624,127796
2018-10-29,555.500000,569.950012,537.500000,550.200012,542.666687,98222
2018-10-30,555.000000,557.900024,543.000000,547.950012,540.447510,78396
2018-10-31,530.000000,547.500000,525.000000,541.849976,534.430908,204110
2018-11-01,550.000000,566.000000,541.849976,564.650024,556.918823,89782
2018-11-02,569.950012,571.950012,552.000000,566.049988,558.299622,56807
2018-11-05,565.000000,579.000000,552.000000,577.950012,570.036682,42197
2018-11-07,580.000000,586.450012,570.000000,579.549988,571.614807,51388
2018-11-08,583.000000,584.000000,561.000000,561.700012,554.009216,28632
2018-11-09,551.049988,558.500000,530.000000,545.549988,538.080322,44681
2018-11-12,554.950012,569.950012,551.049988,562.750000,555.044800,59995
2018-11-13,561.900024,561.900024,532.000000,535.650024,528.315918,99840
2018-11-14,535.049988,554.900024,535.049988,550.000000,542.469421,43465
2018-11-15,550.500000,581.000000,550.500000,574.049988,566.190125,60132
2018-11-16,573.000000,586.000000,568.049988,574.049988,566.190125,81943
2018-11-20,550.000000,559.900024,539.000000,540.000000,532.606323,64280
2018-11-21,541.750000,556.799988,541.750000,547.200012,539.707703,50531
2018-11-22,547.200012,549.700012,541.000000,549.099976,541.581726,6350
2018-11-23,540.000000,562.000000,535.000000,560.250000,552.579041,58929
2018-11-26,560.000000,578.500000,556.000000,570.150024,562.343506,85553
2018-11-27,560.000000,581.000000,560.000000,562.849976,555.143433,82453
2018-11-28,555.000000,581.950012,553.000000,579.349976,571.417542,63978
2018-11-29,579.000000,580.000000,562.000000,567.150024,559.384583,28997
2018-11-30,567.150024,567.150024,567.150024,567.150024,559.384583,0
2018-12-03,570.049988,586.000000,570.000000,572.250000,564.414734,94156
2018-12-04,575.000000,591.700012,571.000000,585.750000,577.729919,80301
2018-12-05,586.000000,601.950012,585.000000,590.299988,582.217590,25206
2018-12-06,582.000000,583.000000,555.000000,572.299988,564.464050,45664
2018-12-07,582.950012,584.000000,555.000000,561.150024,553.466797,58536
2018-12-10,560.000000,564.000000,545.049988,551.750000,544.195435,32965
2018-12-11,540.000000,560.000000,539.000000,539.750000,532.359741,42903
2018-12-12,542.049988,554.849976,539.900024,540.150024,532.754272,32124
2018-12-13,545.000000,552.500000,530.000000,540.000000,532.606323,31096
2018-12-14,550.900024,554.000000,536.000000,550.049988,542.518738,21440
2018-12-17,535.549988,550.049988,520.000000,523.750000,516.578796,72175
2018-12-18,524.000000,534.950012,505.000000,506.850006,499.910217,74402
2018-12-19,500.049988,521.500000,500.049988,505.600006,498.677338,106500
2018-12-20,510.000000,511.000000,491.000000,495.299988,488.518341,51004
2018-12-21,496.000000,507.000000,475.000000,476.600006,472.987946,58695
2018-12-26,480.000000,505.000000,460.000000,500.000000,496.210602,122859
2018-12-27,500.000000,515.950012,498.000000,502.100006,498.294708,73921
2018-12-28,507.000000,520.000000,493.000000,502.149994,498.344299,50652
2018-12-31,502.149994,502.149994,502.149994,502.149994,498.344299,0
2019-01-02,502.149994,525.000000,495.000000,513.599976,509.707520,23892
2019-01-03,515.000000,525.000000,513.599976,518.500000,514.570374,30199
2019-01-04,518.700012,549.000000,518.700012,538.549988,534.468445,67301
2019-01-07,538.000000,548.500000,536.000000,539.000000,534.915039,42956
2019-01-08,540.000000,547.000000,520.000000,536.500000,532.433960,141699
2019-01-09,536.500000,555.000000,536.000000,538.500000,534.418823,86921
2019-01-10,538.000000,544.500000,533.500000,535.200012,531.143860,95589
2019-01-11,534.000000,550.000000,529.000000,549.700012,545.533936,71347
2019-01-14,548.900024,548.900024,532.000000,536.599976,532.533203,41343
2019-01-15,540.849976,548.000000,532.000000,532.349976,528.315430,40586
2019-01-16,535.000000,557.000000,535.000000,554.349976,550.148682,65750
2019-01-17,554.349976,564.000000,550.150024,563.250000,558.981262,73151
2019-01-18,563.000000,583.500000,563.000000,578.250000,573.867554,83496
2019-01-21,575.049988,598.000000,572.049988,596.500000,591.979248,49939
2019-01-22,598.500000,598.500000,562.049988,572.150024,567.813843,142265
2019-01-23,572.000000,580.000000,561.049988,567.450012,563.149414,62894
2019-01-24,568.000000,593.000000,568.000000,591.950012,587.463745,149252
2019-01-25,590.000000,592.500000,574.500000,575.450012,571.088806,57030
2019-01-28,575.000000,575.000000,562.000000,567.700012,563.397522,53546
2019-01-29,567.700012,591.450012,567.700012,589.000000,584.536072,96063
2019-01-30,587.000000,601.000000,587.000000,595.549988,591.036438,63838
2019-01-31,585.000000,607.500000,585.000000,606.299988,601.704956,93339
2019-02-01,606.000000,617.000000,600.000000,614.750000,610.090942,163974
2019-02-04,610.000000,622.000000,605.750000,615.650024,610.984131,87261
2019-02-05,620.000000,620.000000,609.000000,613.099976,608.453430,112079
2019-02-06,613.000000,616.000000,603.750000,604.599976,600.017822,115850
2019-02-07,606.000000,606.000000,577.000000,581.900024,577.489929,108890
2019-02-08,582.000000,593.000000,576.400024,591.450012,586.967529,71615
2019-02-11,592.000000,598.000000,582.250000,584.599976,580.169434,63024
2019-02-12,585.099976,608.000000,585.099976,605.549988,600.960632,75967
2019-02-13,605.549988,610.000000,592.049988,599.549988,595.006104,101363
2019-02-14,597.000000,606.000000,594.000000,605.200012,600.613342,59241
2019-02-15,605.000000,606.950012,599.000000,603.450012,598.876587,52008
2019-02-18,605.049988,605.200012,593.000000,594.099976,589.597412,22375
2019-02-19,594.099976,599.000000,579.500000,580.900024,576.497498,55083
2019-02-20,590.000000,603.000000,585.000000,588.500000,584.039856,169590
2019-02-21,590.000000,590.000000,578.000000,578.400024,574.016479,54682
2019-02-22,578.799988,595.000000,578.799988,592.349976,587.860657,109551
2019-02-25,594.000000,597.000000,570.049988,578.150024,573.768372,66342
2019-02-26,585.000000,585.000000,563.000000,567.200012,562.901306,42256
2019-02-27,561.049988,575.000000,558.000000,561.000000,556.748291,39693
2019-02-28,560.000000,563.000000,545.000000,554.200012,549.999817,51156
2019-03-01,555.000000,566.450012,545.000000,550.150024,545.980530,32858
2019-03-06,526.000000,535.000000,501.000000,502.250000,498.443542,222249
2019-03-07,511.000000,543.000000,511.000000,541.950012,537.842712,99747
2019-03-08,545.000000,545.000000,524.000000,535.900024,531.838562,67197
2019-03-11,540.500000,566.000000,540.500000,560.700012,556.450562,79787
2019-03-12,567.049988,572.250000,563.000000,568.000000,563.695251,57520
2019-03-13,567.500000,582.450012,567.500000,576.099976,571.733826,83421
2019-03-14,578.000000,585.000000,566.549988,571.500000,567.168701,30385
2019-03-15,574.000000,580.950012,568.000000,576.849976,572.478149,111812
2019-03-18,576.000000,589.000000,576.000000,584.900024,580.467163,54881
2019-03-19,585.000000,594.000000,575.000000,577.950012,573.569824,111538
2019-03-20,575.099976,597.500000,575.099976,592.450012,587.959961,183430
2019-03-21,587.000000,596.000000,584.250000,593.500000,589.002014,42417
2019-03-22,592.000000,592.000000,575.049988,577.750000,573.371338,63788
2019-03-25,561.049988,581.500000,561.049988,580.150024,575.753174,139560
2019-03-26,586.000000,598.000000,578.000000,589.349976,584.883423,117786
2019-03-27,580.000000,594.000000,579.000000,591.099976,586.620178,70041
2019-03-28,591.099976,598.000000,582.250000,595.400024,590.887634,37713
2019-03-29,596.099976,613.049988,596.099976,610.000000,605.376953,79339
2019-04-01,610.000000,620.000000,610.000000,616.150024,611.480347,83635
2019-04-03,616.500000,626.000000,612.000000,614.700012,610.041321,77477
2019-04-04,620.000000,630.000000,620.000000,629.650024,624.878052,65347
2019-04-05,632.000000,640.000000,630.000000,638.750000,633.909058,51926
2019-04-08,640.000000,656.500000,640.000000,652.150024,647.207520,110682
2019-04-09,651.000000,657.500000,633.000000,637.049988,632.221924,129801
2019-04-10,636.700012,649.950012,636.700012,641.950012,637.084778,66409
2019-04-11,639.799988,639.799988,620.150024,632.000000,627.210205,56719
2019-04-12,630.000000,630.000000,617.700012,621.150024,616.442444,71292
2019-04-15,615.000000,624.150024,612.000000,623.200012,618.476929,108322
2019-04-16,630.000000,640.000000,625.049988,638.150024,633.313599,112685
2019-04-17,639.950012,639.950012,621.049988,631.900024,627.110962,132737
2019-04-22,625.000000,625.000000,610.000000,615.000000,610.339050,93078
2019-04-23,615.049988,634.000000,615.049988,629.400024,624.629944,50691
2019-04-24,629.349976,641.900024,618.000000,624.650024,619.915955,102088
2019-04-25,621.950012,623.950012,591.049988,612.500000,607.857971,126349
2019-04-26,610.000000,612.000000,605.049988,607.000000,602.399658,64924
2019-04-29,605.000000,608.000000,585.000000,586.349976,581.906128,63661
2019-04-30,605.000000,605.000000,591.000000,600.000000,595.452698,33682
2019-05-02,606.000000,612.000000,598.000000,610.250000,605.625061,51312
2019-05-03,615.000000,646.950012,615.000000,642.799988,637.928345,134715
2019-05-06,642.500000,665.000000,640.000000,659.200012,654.204102,115253
2019-05-07,653.000000,672.000000,646.599976,669.000000,663.929810,71944
2019-05-08,675.000000,685.000000,670.000000,679.000000,673.854004,108967
2019-05-09,676.000000,700.000000,670.000000,682.000000,676.831238,122528
2019-05-10,675.000000,678.000000,658.500000,659.799988,654.799500,149549
2019-05-13,660.000000,660.000000,635.000000,641.650024,636.787109,131677
2019-05-14,645.500000,662.650024,645.500000,657.750000,652.765076,86554
2019-05-15,670.799988,687.750000,658.000000,684.400024,679.213074,51196
2019-05-16,684.000000,705.000000,684.000000,704.349976,699.011841,104182
2019-05-17,704.049988,716.000000,690.500000,697.150024,691.866455,65922
2019-05-20,697.500000,708.000000,697.000000,699.099976,693.801636,58152
2019-05-21,705.000000,705.000000,680.049988,687.650024,682.438477,83722
2019-05-22,686.950012,686.950012,671.400024,685.000000,679.808533,134750
2019-05-23,679.500000,683.000000,664.900024,674.950012,669.834717,42504
2019-05-24,680.000000,693.000000,673.049988,691.450012,686.209656,78427
2019-05-27,690.000000,702.000000,688.450012,699.400024,694.099426,20880
2019-05-28,699.400024,716.950012,694.099976,698.400024,693.106995,80606
2019-05-29,680.000000,680.000000,662.549988,669.799988,664.723694,163913
2019-05-30,671.000000,683.900024,666.000000,669.950012,664.872620,65360
2019-05-31,668.900024,672.000000,657.049988,663.150024,658.124146,56815
2019-06-03,670.099976,680.000000,658.000000,670.250000,665.170288,69352
2019-06-04,678.000000,679.849976,662.500000,674.200012,669.090393,34321
2019-06-05,674.000000,680.000000,667.000000,675.349976,670.231628,52103
2019-06-06,681.099976,687.950012,670.000000,686.250000,681.049072,72639
2019-06-07,689.799988,705.000000,680.000000,700.750000,695.439148,60483
2019-06-10,706.000000,725.450012,702.000000,719.000000,713.550842,117761
2019-06-11,720.049988,744.000000,712.549988,740.549988,734.937500,141760
2019-06-12,742.000000,767.000000,742.000000,747.849976,742.182190,190888
2019-06-13,749.950012,760.000000,740.000000,746.299988,740.643921,137846
2019-06-14,747.049988,764.950012,747.049988,751.049988,745.357910,79943
2019-06-18,766.049988,780.000000,766.049988,769.299988,763.469604,123661
2019-06-19,770.500000,777.000000,762.000000,763.049988,757.266968,66362
2019-06-21,766.000000,784.000000,766.000000,781.250000,775.329041,136760
2019-06-24,775.000000,775.000000,763.250000,771.700012,765.851440,141151
2019-06-25,771.049988,779.950012,760.500000,770.000000,764.164307,156243
2019-06-26,771.049988,792.000000,771.000000,777.250000,771.359375,188959
2019-06-27,779.000000,791.000000,777.250000,787.000000,781.035522,130488
2019-06-28,784.500000,784.900024,770.000000,779.950012,774.038940,98122
2019-07-01,787.950012,788.000000,776.200012,784.000000,778.058228,48755
2019-07-02,781.099976,787.900024,760.000000,762.750000,756.969299,74851
2019-07-03,762.049988,775.000000,762.000000,771.599976,765.752197,29605
2019-07-04,772.000000,782.500000,769.049988,771.599976,765.752197,9373
2019-07-05,771.000000,774.000000,760.000000,761.049988,761.049988,55930
2019-07-10,762.000000,779.849976,755.000000,770.400024,770.400024,128699
2019-07-11,770.000000,774.950012,767.049988,772.650024,772.650024,100101
2019-07-12,773.500000,779.000000,762.000000,771.049988,771.049988,101467
2019-07-15,771.000000,774.900024,763.000000,764.049988,764.049988,124511
2019-07-16,777.000000,780.000000,761.799988,772.400024,772.400024,51650
2019-07-17,774.000000,774.349976,762.000000,765.799988,765.799988,36132
2019-07-18,764.950012,764.950012,747.000000,753.150024,753.150024,25428
2019-07-19,754.000000,759.950012,733.000000,734.799988,734.799988,63632
2019-07-22,730.150024,737.450012,710.000000,717.799988,717.799988,79023
2019-07-23,720.049988,727.500000,713.000000,717.400024,717.400024,70081
2019-07-24,717.650024,739.049988,715.549988,726.250000,726.250000,52041
2019-07-25,726.450012,726.450012,715.000000,724.250000,724.250000,54129
2019-07-26,724.000000,734.799988,718.000000,732.799988,732.799988,56359
2019-07-29,732.799988,750.000000,729.000000,742.650024,742.650024,78892
2019-07-30,742.650024,747.500000,735.000000,735.450012,735.450012,44490
2019-07-31,735.500000,745.000000,720.049988,731.450012,731.450012,64689
2019-08-01,732.000000,743.599976,718.500000,721.349976,721.349976,94642
2019-08-02,721.500000,726.950012,712.000000,712.950012,712.950012,53287
2019-08-05,710.950012,710.950012,696.000000,707.700012,707.700012,64222
2019-08-06,710.000000,715.000000,709.599976,712.400024,712.400024,38873
2019-08-07,705.000000,745.099976,705.000000,723.599976,723.599976,122461
2019-08-08,720.000000,723.000000,703.900024,706.250000,706.250000,83822
2019-08-09,710.000000,765.000000,709.000000,760.000000,760.000000,105535
2019-08-12,590.049988,745.000000,590.049988,631.450012,631.450012,350681
2019-08-13,653.000000,739.000000,628.150024,663.099976,663.099976,439629
2019-08-14,667.950012,667.950012,622.400024,637.450012,637.450012,323832
2019-08-15,628.150024,647.049988,610.000000,623.150024,623.150024,448625
2019-08-16,621.950012,621.950012,593.000000,600.200012,600.200012,187323
2019-08-20,568.950012,575.000000,534.000000,536.950012,536.950012,259535
2019-08-21,537.000000,564.000000,537.000000,556.049988,556.049988,255393
2019-08-22,555.950012,559.900024,545.000000,547.250000,547.250000,165901
2019-08-23,540.000000,542.000000,525.099976,535.150024,535.150024,132854
2019-08-26,533.000000,533.000000,515.000000,525.900024,525.900024,102143
2019-08-27,523.200012,523.250000,500.000000,513.549988,513.549988,167965
2019-08-28,520.000000,530.950012,516.000000,525.650024,525.650024,163283
2019-08-29,519.799988,530.000000,501.049988,525.599976,525.599976,219940
2019-08-30,530.000000,575.000000,522.650024,553.650024,553.650024,234454
2019-09-02,554.000000,609.000000,554.000000,594.349976,594.349976,91631
2019-09-03,534.950012,544.950012,488.299988,502.950012,502.950012,472899
2019-09-04,520.000000,529.000000,507.000000,526.750000,526.750000,574450
2019-09-05,555.000000,595.000000,550.000000,589.150024,589.150024,379972
2019-09-06,600.000000,623.000000,592.000000,608.299988,608.299988,469992
2019-09-09,615.000000,626.000000,573.000000,575.900024,575.900024,310203
2019-09-10,590.000000,602.000000,580.049988,599.750000,599.750000,166795
2019-09-11,610.000000,611.000000,589.500000,594.950012,594.950012,175061
2019-09-12,592.500000,609.549988,580.000000,597.700012,597.700012,111462
2019-09-13,599.000000,634.000000,599.000000,628.349976,628.349976,198797
2019-09-16,650.000000,670.000000,625.000000,630.200012,630.200012,199768
2019-09-17,624.000000,624.000000,600.000000,615.750000,615.750000,344908
2019-09-18,615.000000,619.000000,590.049988,616.450012,616.450012,124376
2019-09-19,618.000000,642.000000,615.000000,639.650024,639.650024,130324
2019-09-20,635.049988,645.000000,628.049988,635.150024,635.150024,75138
2019-09-23,634.900024,634.900024,598.000000,609.549988,609.549988,105358
2019-09-24,610.000000,610.000000,576.500000,586.549988,586.549988,160796
2019-09-25,587.000000,595.099976,578.000000,586.200012,586.200012,121481
2019-09-26,589.000000,599.950012,580.000000,580.950012,580.950012,105131
2019-09-27,591.950012,605.950012,590.000000,602.099976,602.099976,96893
2019-09-30,580.049988,598.950012,580.049988,592.450012,592.450012,154110
2019-10-01,600.000000,622.000000,593.049988,620.650024,620.650024,95655
2019-10-02,619.000000,641.000000,614.650024,636.799988,636.799988,131449
2019-10-03,637.000000,648.900024,619.599976,620.900024,620.900024,185073
2019-10-04,621.000000,651.000000,620.000000,650.000000,650.000000,150279
2019-10-07,647.000000,659.000000,625.000000,625.750000,625.750000,119849
2019-10-08,624.000000,628.000000,607.000000,623.299988,623.299988,120556
2019-10-09,623.000000,625.000000,616.000000,620.849976,620.849976,163750
2019-10-10,620.849976,651.500000,620.000000,649.950012,649.950012,109710
2019-10-11,649.950012,658.099976,642.000000,645.849976,645.849976,162235
2019-10-15,644.000000,649.250000,623.500000,639.950012,639.950012,207700
2019-10-16,639.500000,639.500000,624.150024,627.400024,627.400024,226558
2019-10-17,627.000000,680.000000,625.000000,672.450012,672.450012,225311
2019-10-18,673.000000,692.000000,661.000000,672.400024,672.400024,218231
2019-10-21,675.049988,694.150024,670.000000,689.900024,689.900024,94326
2019-10-22,689.799988,719.500000,689.799988,709.849976,709.849976,303266
2019-10-23,718.000000,719.500000,691.049988,702.049988,702.049988,319001
2019-10-24,698.950012,736.000000,682.549988,734.950012,734.950012,131561
2019-10-25,739.000000,770.000000,735.000000,760.349976,760.349976,342375
2019-10-28,760.000000,813.500000,725.150024,729.950012,729.950012,171688
2019-10-29,729.000000,745.000000,710.000000,721.700012,721.700012,201564
2019-10-30,722.000000,749.000000,711.000000,745.599976,745.599976,176694
2019-10-31,748.950012,760.000000,738.000000,754.049988,754.049988,200566
2019-11-01,760.000000,779.950012,756.000000,764.000000,764.000000,189398
2019-11-04,771.500000,794.000000,764.000000,781.750000,781.750000,160277
2019-11-05,789.000000,796.000000,770.049988,779.450012,779.450012,164523
2019-11-06,782.000000,786.950012,733.000000,739.450012,739.450012,90623
2019-11-07,740.000000,761.299988,731.000000,752.849976,752.849976,120358
2019-11-08,754.000000,754.000000,738.000000,742.500000,742.500000,121724
2019-11-11,742.500000,750.000000,710.000000,715.950012,715.950012,68625
2019-11-12,720.000000,725.000000,685.049988,708.900024,708.900024,76416
2019-11-13,705.000000,717.099976,683.000000,688.000000,688.000000,71245
2019-11-14,688.000000,704.099976,681.000000,696.700012,696.700012,97356
2019-11-15,699.500000,723.950012,690.000000,708.799988,708.799988,68519
2019-11-19,706.000000,706.000000,655.049988,687.849976,687.849976,191493
2019-11-20,690.000000,709.500000,690.000000,703.549988,703.549988,113765
2019-11-21,710.000000,710.000000,686.000000,692.750000,692.750000,81863
2019-11-22,699.500000,711.150024,695.000000,709.200012,709.200012,142246
2019-11-25,710.000000,728.000000,704.450012,712.900024,712.900024,68244
2019-11-26,712.900024,715.000000,675.049988,679.549988,679.549988,87477
2019-11-27,704.000000,713.000000,685.000000,709.450012,709.450012,60822
2019-11-28,707.900024,715.950012,707.900024,715.750000,715.750000,25160
2019-11-29,719.500000,723.000000,703.000000,721.750000,721.750000,67747
2019-12-02,722.000000,725.000000,698.049988,705.200012,705.200012,57612
2019-12-03,705.200012,714.000000,676.799988,682.599976,682.599976,126671
2019-12-04,685.000000,725.000000,685.000000,722.250000,722.250000,92392
2019-12-05,722.500000,740.000000,705.000000,735.049988,735.049988,91892
2019-12-06,736.000000,768.000000,732.000000,759.700012,759.700012,110764
2019-12-09,762.000000,810.000000,762.000000,787.349976,787.349976,241622
2019-12-10,790.000000,800.000000,740.000000,744.849976,744.849976,155864
2019-12-11,745.000000,769.000000,735.000000,750.599976,750.599976,129763
2019-12-12,752.000000,769.000000,745.500000,767.950012,767.950012,136662
2019-12-13,770.000000,783.950012,755.000000,764.200012,764.200012,109879
2019-12-16,771.000000,795.000000,771.000000,781.150024,781.150024,127277
2019-12-17,782.000000,784.500000,750.000000,765.000000,765.000000,100090
2019-12-18,776.000000,800.000000,770.000000,784.400024,784.400024,211495
2019-12-19,784.500000,817.000000,784.500000,790.099976,790.099976,233840
2019-12-20,792.049988,819.950012,792.049988,816.900024,816.900024,129679
2019-12-23,816.900024,840.000000,810.500000,829.000000,829.000000,245785
2019-12-26,831.150024,884.750000,831.150024,865.450012,865.450012,233723
2019-12-27,870.000000,894.849976,866.000000,873.750000,873.750000,143277
2019-12-30,872.950012,872.950012,836.500000,857.200012,857.200012,139406
2020-01-02,858.049988,870.000000,829.150024,837.849976,837.849976,140122
2020-01-03,850.049988,863.750000,822.799988,841.599976,841.599976,116788
2020-01-06,846.000000,862.000000,827.000000,860.799988,860.799988,73499
2020-01-07,863.000000,870.000000,826.049988,837.900024,837.900024,99362
2020-01-08,838.500000,846.000000,821.000000,843.299988,843.299988,89468
2020-01-09,855.000000,859.000000,839.849976,853.950012,853.950012,141189
2020-01-10,856.000000,864.849976,850.000000,858.049988,858.049988,95609
2020-01-13,860.049988,863.000000,840.900024,852.650024,852.650024,152861
2020-01-14,853.049988,862.500000,838.400024,852.849976,852.849976,90502
2020-01-15,855.000000,860.000000,834.000000,855.799988,855.799988,141810
2020-01-16,859.799988,864.799988,851.000000,860.200012,860.200012,67536
2020-01-17,859.799988,859.799988,820.049988,829.799988,829.799988,114796
2020-01-20,829.000000,853.700012,829.000000,853.250000,853.250000,39458
2020-01-21,854.900024,854.900024,810.000000,810.200012,810.200012,183498
2020-01-22,809.900024,826.000000,802.000000,825.450012,825.450012,137761
2020-01-23,829.950012,830.950012,805.500000,810.200012,810.200012,98224
2020-01-24,811.099976,820.000000,794.000000,796.400024,796.400024,117347
2020-01-27,789.950012,796.000000,772.000000,794.250000,794.250000,99053
2020-01-28,807.000000,815.000000,789.950012,795.549988,795.549988,89229
2020-01-29,803.000000,817.849976,797.500000,798.400024,798.400024,60143
2020-01-30,799.000000,813.349976,790.049988,806.099976,806.099976,107038
2020-01-31,806.500000,816.000000,784.500000,787.200012,787.200012,71747
2020-02-03,795.000000,817.000000,790.049988,815.650024,815.650024,57224
2020-02-04,816.000000,845.200012,802.799988,812.950012,812.950012,148656
2020-02-05,820.049988,839.000000,820.049988,825.950012,825.950012,98869
2020-02-06,826.000000,835.000000,819.000000,828.900024,828.900024,85472
2020-02-07,830.000000,835.950012,810.000000,818.500000,818.500000,99435
2020-02-10,820.000000,828.900024,810.099976,826.200012,826.200012,35396
2020-02-11,826.200012,829.000000,786.000000,795.200012,795.200012,93776
2020-02-12,798.000000,819.000000,780.400024,789.400024,789.400024,55131
2020-02-13,789.950012,789.950012,746.500000,766.599976,766.599976,91959
2020-02-14,772.000000,783.500000,760.000000,776.549988,776.549988,125808
2020-02-17,776.799988,790.000000,770.049988,785.200012,785.200012,10390
2020-02-18,786.500000,786.500000,765.000000,769.650024,769.650024,40420
2020-02-19,770.000000,789.000000,770.000000,773.750000,773.750000,63352
2020-02-20,774.299988,794.000000,774.299988,784.150024,784.150024,84438
2020-02-21,785.000000,788.500000,761.549988,767.500000,767.500000,82304
2020-02-26,700.000000,716.849976,695.000000,701.549988,701.549988,261070
2020-02-27,700.000000,700.000000,663.000000,679.200012,679.200012,155021
2020-02-28,677.500000,677.500000,638.049988,659.250000,659.250000,311301
2020-03-02,670.000000,688.000000,640.000000,664.900024,664.900024,286996
2020-03-03,684.950012,689.950012,658.000000,666.150024,666.150024,229335
2020-03-04,667.049988,681.000000,660.000000,669.099976,669.099976,128865
2020-03-05,670.000000,678.000000,631.000000,637.849976,637.849976,358055
2020-03-06,634.950012,634.950012,601.500000,604.049988,604.049988,301169
2020-03-09,522.000000,528.700012,455.000000,459.950012,459.950012,914305
2020-03-10,505.000000,550.000000,484.100006,517.099976,517.099976,683340
2020-03-11,491.000000,494.899994,466.000000,479.000000,479.000000,323456
2020-03-12,434.000000,435.000000,408.000000,419.700012,419.700012,418063
2020-03-13,422.000000,438.950012,386.000000,404.350006,404.350006,631249
2020-03-16,346.950012,376.000000,318.000000,353.000000,353.000000,562333
2020-03-17,365.000000,365.000000,305.700012,318.299988,318.299988,706847
2020-03-18,298.950012,304.500000,218.649994,235.600006,235.600006,1036843
2020-03-19,257.100006,286.000000,257.100006,282.799988,282.799988,849022
2020-03-20,288.000000,350.000000,282.799988,319.100006,319.100006,715153
2020-03-25,351.000000,385.000000,351.000000,377.899994,377.899994,573286
2020-03-26,396.000000,409.950012,349.000000,356.149994,356.149994,521895
2020-03-27,338.000000,350.000000,325.000000,340.799988,340.799988,243129
2020-03-30,345.000000,348.000000,324.850006,345.500000,345.500000,206678
2020-04-01,356.000000,368.000000,356.000000,366.000000,366.000000,139196
2020-04-02,372.000000,398.000000,364.000000,383.000000,383.000000,562902
2020-04-03,390.000000,400.000000,373.100006,388.350006,388.350006,407903
2020-04-06,393.000000,396.000000,389.000000,392.000000,392.000000,111668
2020-04-07,400.500000,407.000000,367.000000,378.450012,378.450012,449124
2020-04-08,380.549988,406.200012,380.000000,404.100006,404.100006,309595
2020-04-13,400.000000,408.000000,385.000000,406.500000,406.500000,353622
2020-04-14,415.000000,444.649994,415.000000,432.549988,432.549988,454925
2020-04-15,414.500000,438.500000,400.000000,437.049988,437.049988,324575
2020-04-16,424.950012,430.000000,393.000000,400.600006,400.600006,319004
2020-04-17,404.000000,418.000000,396.299988,401.850006,401.850006,174741
2020-04-20,390.049988,414.000000,380.049988,397.500000,397.500000,283409
2020-04-21,388.899994,390.000000,379.000000,381.100006,381.100006,199398
2020-04-22,385.000000,396.899994,385.000000,393.500000,393.500000,120812
2020-04-23,394.000000,404.500000,390.000000,396.750000,396.750000,141886
2020-04-24,398.100006,400.000000,357.000000,370.299988,370.299988,257030
2020-04-27,370.299988,379.000000,350.000000,377.000000,377.000000,173205
2020-04-28,393.000000,445.600006,392.049988,438.000000,438.000000,601823
2020-04-29,451.000000,468.149994,421.549988,451.649994,451.649994,333660
2020-04-30,452.000000,460.000000,426.000000,433.500000,433.500000,166392
2020-05-04,431.000000,431.000000,408.100006,419.600006,419.600006,155939
2020-05-05,423.049988,449.950012,423.049988,440.350006,440.350006,288793
2020-05-06,441.000000,450.000000,418.000000,439.799988,439.799988,322164
2020-05-07,455.049988,465.799988,452.600006,464.299988,464.299988,449533
2020-05-08,470.100006,490.000000,470.100006,477.450012,477.450012,316747
2020-05-11,471.000000,495.000000,458.000000,490.000000,490.000000,351536
2020-05-12,515.000000,545.000000,515.000000,519.650024,519.650024,471549
2020-05-13,525.000000,531.049988,479.049988,486.850006,486.850006,175031
2020-05-14,486.000000,518.000000,481.000000,510.200012,510.200012,405640
2020-05-15,525.000000,530.950012,507.100006,510.950012,510.950012,269573
2020-05-18,527.500000,542.000000,514.000000,527.250000,527.250000,291497
2020-05-19,530.000000,541.000000,520.000000,522.200012,522.200012,213441
2020-05-20,533.000000,541.700012,522.000000,533.299988,533.299988,233297
2020-05-21,535.000000,578.950012,522.700012,551.500000,551.500000,330054
2020-05-22,543.950012,560.250000,530.000000,548.599976,548.599976,319514
2020-05-26,550.049988,573.000000,550.049988,571.599976,571.599976,220451
2020-05-27,575.000000,598.000000,563.000000,589.900024,589.900024,331358
